run_name,config,backbone,freeze_backbone,pretrained,train_fraction,condition,adapter,probe_comparable,arm,window,arm_n_fine_source
ls_vocoHWS_ft_pt_f010,configs/lowshot/ls_vocoHWS_ft_pt_f010.yaml,voco_h,False,True,0.1,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_pt_f025,configs/lowshot/ls_vocoHWS_ft_pt_f025.yaml,voco_h,False,True,0.25,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_pt_f100,configs/lowshot/ls_vocoHWS_ft_pt_f100.yaml,voco_h,False,True,1.0,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_sc_f001,configs/lowshot/ls_vocoHWS_ft_sc_f001.yaml,voco_h,False,False,0.01,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_sc_f005,configs/lowshot/ls_vocoHWS_ft_sc_f005.yaml,voco_h,False,False,0.05,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_sc_f010,configs/lowshot/ls_vocoHWS_ft_sc_f010.yaml,voco_h,False,False,0.1,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_sc_f025,configs/lowshot/ls_vocoHWS_ft_sc_f025.yaml,voco_h,False,False,0.25,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_sc_f100,configs/lowshot/ls_vocoHWS_ft_sc_f100.yaml,voco_h,False,False,1.0,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_ctclipWS_frz_pt_f001,configs/lowshot/ls_ctclipWS_frz_pt_f001.yaml,ctclip,True,True,0.01,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_pt_f005,configs/lowshot/ls_ctclipWS_frz_pt_f005.yaml,ctclip,True,True,0.05,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_pt_f010,configs/lowshot/ls_ctclipWS_frz_pt_f010.yaml,ctclip,True,True,0.1,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_pt_f025,configs/lowshot/ls_ctclipWS_frz_pt_f025.yaml,ctclip,True,True,0.25,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_pt_f100,configs/lowshot/ls_ctclipWS_frz_pt_f100.yaml,ctclip,True,True,1.0,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_sc_f001,configs/lowshot/ls_ctclipWS_frz_sc_f001.yaml,ctclip,True,False,0.01,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_sc_f005,configs/lowshot/ls_ctclipWS_frz_sc_f005.yaml,ctclip,True,False,0.05,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_sc_f010,configs/lowshot/ls_ctclipWS_frz_sc_f010.yaml,ctclip,True,False,0.1,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_sc_f025,configs/lowshot/ls_ctclipWS_frz_sc_f025.yaml,ctclip,True,False,0.25,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_frz_sc_f100,configs/lowshot/ls_ctclipWS_frz_sc_f100.yaml,ctclip,True,False,1.0,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_pt_f001,configs/lowshot/ls_ctclipWS_ft_pt_f001.yaml,ctclip,False,True,0.01,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_pt_f005,configs/lowshot/ls_ctclipWS_ft_pt_f005.yaml,ctclip,False,True,0.05,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_pt_f010,configs/lowshot/ls_ctclipWS_ft_pt_f010.yaml,ctclip,False,True,0.1,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_pt_f025,configs/lowshot/ls_ctclipWS_ft_pt_f025.yaml,ctclip,False,True,0.25,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_pt_f100,configs/lowshot/ls_ctclipWS_ft_pt_f100.yaml,ctclip,False,True,1.0,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_sc_f001,configs/lowshot/ls_ctclipWS_ft_sc_f001.yaml,ctclip,False,False,0.01,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_sc_f005,configs/lowshot/ls_ctclipWS_ft_sc_f005.yaml,ctclip,False,False,0.05,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_sc_f010,configs/lowshot/ls_ctclipWS_ft_sc_f010.yaml,ctclip,False,False,0.1,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_sc_f025,configs/lowshot/ls_ctclipWS_ft_sc_f025.yaml,ctclip,False,False,0.25,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_ctclipWS_ft_sc_f100,configs/lowshot/ls_ctclipWS_ft_sc_f100.yaml,ctclip,False,False,1.0,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_pt_f001,configs/lowshot/ls_samMed3dWS_frz_pt_f001.yaml,sam_med3d,True,True,0.01,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_pt_f005,configs/lowshot/ls_samMed3dWS_frz_pt_f005.yaml,sam_med3d,True,True,0.05,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_pt_f010,configs/lowshot/ls_samMed3dWS_frz_pt_f010.yaml,sam_med3d,True,True,0.1,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_pt_f025,configs/lowshot/ls_samMed3dWS_frz_pt_f025.yaml,sam_med3d,True,True,0.25,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_pt_f100,configs/lowshot/ls_samMed3dWS_frz_pt_f100.yaml,sam_med3d,True,True,1.0,frz_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_sc_f001,configs/lowshot/ls_samMed3dWS_frz_sc_f001.yaml,sam_med3d,True,False,0.01,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_sc_f005,configs/lowshot/ls_samMed3dWS_frz_sc_f005.yaml,sam_med3d,True,False,0.05,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_sc_f010,configs/lowshot/ls_samMed3dWS_frz_sc_f010.yaml,sam_med3d,True,False,0.1,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_sc_f025,configs/lowshot/ls_samMed3dWS_frz_sc_f025.yaml,sam_med3d,True,False,0.25,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_frz_sc_f100,configs/lowshot/ls_samMed3dWS_frz_sc_f100.yaml,sam_med3d,True,False,1.0,frz_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_pt_f001,configs/lowshot/ls_samMed3dWS_ft_pt_f001.yaml,sam_med3d,False,True,0.01,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_pt_f005,configs/lowshot/ls_samMed3dWS_ft_pt_f005.yaml,sam_med3d,False,True,0.05,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_pt_f010,configs/lowshot/ls_samMed3dWS_ft_pt_f010.yaml,sam_med3d,False,True,0.1,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_pt_f025,configs/lowshot/ls_samMed3dWS_ft_pt_f025.yaml,sam_med3d,False,True,0.25,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_pt_f100,configs/lowshot/ls_samMed3dWS_ft_pt_f100.yaml,sam_med3d,False,True,1.0,ft_pt,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_sc_f001,configs/lowshot/ls_samMed3dWS_ft_sc_f001.yaml,sam_med3d,False,False,0.01,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_sc_f005,configs/lowshot/ls_samMed3dWS_ft_sc_f005.yaml,sam_med3d,False,False,0.05,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_sc_f010,configs/lowshot/ls_samMed3dWS_ft_sc_f010.yaml,sam_med3d,False,False,0.1,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_sc_f025,configs/lowshot/ls_samMed3dWS_ft_sc_f025.yaml,sam_med3d,False,False,0.25,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_samMed3dWS_ft_sc_f100,configs/lowshot/ls_samMed3dWS_ft_sc_f100.yaml,sam_med3d,False,False,1.0,ft_sc,upsample,False,W,wshared,resampled_bottleneck
ls_dino3dWS_frz_pt_f001,configs/lowshot/ls_dino3dWS_frz_pt_f001.yaml,dino3d_layerwise,True,True,0.01,frz_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_pt_f005,configs/lowshot/ls_dino3dWS_frz_pt_f005.yaml,dino3d_layerwise,True,True,0.05,frz_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_pt_f010,configs/lowshot/ls_dino3dWS_frz_pt_f010.yaml,dino3d_layerwise,True,True,0.1,frz_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_pt_f025,configs/lowshot/ls_dino3dWS_frz_pt_f025.yaml,dino3d_layerwise,True,True,0.25,frz_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_pt_f100,configs/lowshot/ls_dino3dWS_frz_pt_f100.yaml,dino3d_layerwise,True,True,1.0,frz_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_sc_f001,configs/lowshot/ls_dino3dWS_frz_sc_f001.yaml,dino3d_layerwise,True,False,0.01,frz_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_sc_f005,configs/lowshot/ls_dino3dWS_frz_sc_f005.yaml,dino3d_layerwise,True,False,0.05,frz_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_sc_f010,configs/lowshot/ls_dino3dWS_frz_sc_f010.yaml,dino3d_layerwise,True,False,0.1,frz_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_sc_f025,configs/lowshot/ls_dino3dWS_frz_sc_f025.yaml,dino3d_layerwise,True,False,0.25,frz_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_frz_sc_f100,configs/lowshot/ls_dino3dWS_frz_sc_f100.yaml,dino3d_layerwise,True,False,1.0,frz_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_pt_f001,configs/lowshot/ls_dino3dWS_ft_pt_f001.yaml,dino3d_layerwise,False,True,0.01,ft_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_pt_f005,configs/lowshot/ls_dino3dWS_ft_pt_f005.yaml,dino3d_layerwise,False,True,0.05,ft_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_pt_f010,configs/lowshot/ls_dino3dWS_ft_pt_f010.yaml,dino3d_layerwise,False,True,0.1,ft_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_pt_f025,configs/lowshot/ls_dino3dWS_ft_pt_f025.yaml,dino3d_layerwise,False,True,0.25,ft_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_pt_f100,configs/lowshot/ls_dino3dWS_ft_pt_f100.yaml,dino3d_layerwise,False,True,1.0,ft_pt,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_sc_f001,configs/lowshot/ls_dino3dWS_ft_sc_f001.yaml,dino3d_layerwise,False,False,0.01,ft_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_sc_f005,configs/lowshot/ls_dino3dWS_ft_sc_f005.yaml,dino3d_layerwise,False,False,0.05,ft_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_sc_f010,configs/lowshot/ls_dino3dWS_ft_sc_f010.yaml,dino3d_layerwise,False,False,0.1,ft_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_sc_f025,configs/lowshot/ls_dino3dWS_ft_sc_f025.yaml,dino3d_layerwise,False,False,0.25,ft_sc,layerwise,False,W,wshared,resampled_tokens
ls_dino3dWS_ft_sc_f100,configs/lowshot/ls_dino3dWS_ft_sc_f100.yaml,dino3d_layerwise,False,False,1.0,ft_sc,layerwise,False,W,wshared,resampled_tokens
ls_merlinWS_frz_pt_f001,configs/lowshot/ls_merlinWS_frz_pt_f001.yaml,merlin,True,True,0.01,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_pt_f005,configs/lowshot/ls_merlinWS_frz_pt_f005.yaml,merlin,True,True,0.05,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_pt_f010,configs/lowshot/ls_merlinWS_frz_pt_f010.yaml,merlin,True,True,0.1,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_pt_f025,configs/lowshot/ls_merlinWS_frz_pt_f025.yaml,merlin,True,True,0.25,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_pt_f100,configs/lowshot/ls_merlinWS_frz_pt_f100.yaml,merlin,True,True,1.0,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_sc_f001,configs/lowshot/ls_merlinWS_frz_sc_f001.yaml,merlin,True,False,0.01,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_sc_f005,configs/lowshot/ls_merlinWS_frz_sc_f005.yaml,merlin,True,False,0.05,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_sc_f010,configs/lowshot/ls_merlinWS_frz_sc_f010.yaml,merlin,True,False,0.1,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_sc_f025,configs/lowshot/ls_merlinWS_frz_sc_f025.yaml,merlin,True,False,0.25,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_frz_sc_f100,configs/lowshot/ls_merlinWS_frz_sc_f100.yaml,merlin,True,False,1.0,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_pt_f001,configs/lowshot/ls_merlinWS_ft_pt_f001.yaml,merlin,False,True,0.01,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_pt_f005,configs/lowshot/ls_merlinWS_ft_pt_f005.yaml,merlin,False,True,0.05,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_pt_f010,configs/lowshot/ls_merlinWS_ft_pt_f010.yaml,merlin,False,True,0.1,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_pt_f025,configs/lowshot/ls_merlinWS_ft_pt_f025.yaml,merlin,False,True,0.25,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_pt_f100,configs/lowshot/ls_merlinWS_ft_pt_f100.yaml,merlin,False,True,1.0,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_sc_f001,configs/lowshot/ls_merlinWS_ft_sc_f001.yaml,merlin,False,False,0.01,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_sc_f005,configs/lowshot/ls_merlinWS_ft_sc_f005.yaml,merlin,False,False,0.05,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_sc_f010,configs/lowshot/ls_merlinWS_ft_sc_f010.yaml,merlin,False,False,0.1,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_sc_f025,configs/lowshot/ls_merlinWS_ft_sc_f025.yaml,merlin,False,False,0.25,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_merlinWS_ft_sc_f100,configs/lowshot/ls_merlinWS_ft_sc_f100.yaml,merlin,False,False,1.0,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_ctfmWN_frz_pt_f001,configs/lowshot/ls_ctfmWN_frz_pt_f001.yaml,ctfm,True,True,0.01,frz_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_pt_f005,configs/lowshot/ls_ctfmWN_frz_pt_f005.yaml,ctfm,True,True,0.05,frz_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_pt_f010,configs/lowshot/ls_ctfmWN_frz_pt_f010.yaml,ctfm,True,True,0.1,frz_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_pt_f025,configs/lowshot/ls_ctfmWN_frz_pt_f025.yaml,ctfm,True,True,0.25,frz_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_pt_f100,configs/lowshot/ls_ctfmWN_frz_pt_f100.yaml,ctfm,True,True,1.0,frz_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_sc_f001,configs/lowshot/ls_ctfmWN_frz_sc_f001.yaml,ctfm,True,False,0.01,frz_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_sc_f005,configs/lowshot/ls_ctfmWN_frz_sc_f005.yaml,ctfm,True,False,0.05,frz_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_sc_f010,configs/lowshot/ls_ctfmWN_frz_sc_f010.yaml,ctfm,True,False,0.1,frz_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_sc_f025,configs/lowshot/ls_ctfmWN_frz_sc_f025.yaml,ctfm,True,False,0.25,frz_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_frz_sc_f100,configs/lowshot/ls_ctfmWN_frz_sc_f100.yaml,ctfm,True,False,1.0,frz_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_pt_f001,configs/lowshot/ls_ctfmWN_ft_pt_f001.yaml,ctfm,False,True,0.01,ft_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_pt_f005,configs/lowshot/ls_ctfmWN_ft_pt_f005.yaml,ctfm,False,True,0.05,ft_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_pt_f010,configs/lowshot/ls_ctfmWN_ft_pt_f010.yaml,ctfm,False,True,0.1,ft_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_pt_f025,configs/lowshot/ls_ctfmWN_ft_pt_f025.yaml,ctfm,False,True,0.25,ft_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_pt_f100,configs/lowshot/ls_ctfmWN_ft_pt_f100.yaml,ctfm,False,True,1.0,ft_pt,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_sc_f001,configs/lowshot/ls_ctfmWN_ft_sc_f001.yaml,ctfm,False,False,0.01,ft_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_sc_f005,configs/lowshot/ls_ctfmWN_ft_sc_f005.yaml,ctfm,False,False,0.05,ft_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_sc_f010,configs/lowshot/ls_ctfmWN_ft_sc_f010.yaml,ctfm,False,False,0.1,ft_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_sc_f025,configs/lowshot/ls_ctfmWN_ft_sc_f025.yaml,ctfm,False,False,0.25,ft_sc,native,False,W,wnarrow,pretrained
ls_ctfmWN_ft_sc_f100,configs/lowshot/ls_ctfmWN_ft_sc_f100.yaml,ctfm,False,False,1.0,ft_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_pt_f001,configs/lowshot/ls_vista3dWN_frz_pt_f001.yaml,vista3d,True,True,0.01,frz_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_pt_f005,configs/lowshot/ls_vista3dWN_frz_pt_f005.yaml,vista3d,True,True,0.05,frz_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_pt_f010,configs/lowshot/ls_vista3dWN_frz_pt_f010.yaml,vista3d,True,True,0.1,frz_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_pt_f025,configs/lowshot/ls_vista3dWN_frz_pt_f025.yaml,vista3d,True,True,0.25,frz_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_pt_f100,configs/lowshot/ls_vista3dWN_frz_pt_f100.yaml,vista3d,True,True,1.0,frz_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_sc_f001,configs/lowshot/ls_vista3dWN_frz_sc_f001.yaml,vista3d,True,False,0.01,frz_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_sc_f005,configs/lowshot/ls_vista3dWN_frz_sc_f005.yaml,vista3d,True,False,0.05,frz_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_sc_f010,configs/lowshot/ls_vista3dWN_frz_sc_f010.yaml,vista3d,True,False,0.1,frz_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_sc_f025,configs/lowshot/ls_vista3dWN_frz_sc_f025.yaml,vista3d,True,False,0.25,frz_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_frz_sc_f100,configs/lowshot/ls_vista3dWN_frz_sc_f100.yaml,vista3d,True,False,1.0,frz_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_pt_f001,configs/lowshot/ls_vista3dWN_ft_pt_f001.yaml,vista3d,False,True,0.01,ft_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_pt_f005,configs/lowshot/ls_vista3dWN_ft_pt_f005.yaml,vista3d,False,True,0.05,ft_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_pt_f010,configs/lowshot/ls_vista3dWN_ft_pt_f010.yaml,vista3d,False,True,0.1,ft_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_pt_f025,configs/lowshot/ls_vista3dWN_ft_pt_f025.yaml,vista3d,False,True,0.25,ft_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_pt_f100,configs/lowshot/ls_vista3dWN_ft_pt_f100.yaml,vista3d,False,True,1.0,ft_pt,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_sc_f001,configs/lowshot/ls_vista3dWN_ft_sc_f001.yaml,vista3d,False,False,0.01,ft_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_sc_f005,configs/lowshot/ls_vista3dWN_ft_sc_f005.yaml,vista3d,False,False,0.05,ft_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_sc_f010,configs/lowshot/ls_vista3dWN_ft_sc_f010.yaml,vista3d,False,False,0.1,ft_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_sc_f025,configs/lowshot/ls_vista3dWN_ft_sc_f025.yaml,vista3d,False,False,0.25,ft_sc,native,False,W,wnarrow,pretrained
ls_vista3dWN_ft_sc_f100,configs/lowshot/ls_vista3dWN_ft_sc_f100.yaml,vista3d,False,False,1.0,ft_sc,native,False,W,wnarrow,pretrained
ls_biomedparseWN_frz_pt_f001,configs/lowshot/ls_biomedparseWN_frz_pt_f001.yaml,biomedparse,True,True,0.01,frz_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_pt_f005,configs/lowshot/ls_biomedparseWN_frz_pt_f005.yaml,biomedparse,True,True,0.05,frz_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_pt_f010,configs/lowshot/ls_biomedparseWN_frz_pt_f010.yaml,biomedparse,True,True,0.1,frz_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_pt_f025,configs/lowshot/ls_biomedparseWN_frz_pt_f025.yaml,biomedparse,True,True,0.25,frz_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_pt_f100,configs/lowshot/ls_biomedparseWN_frz_pt_f100.yaml,biomedparse,True,True,1.0,frz_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_sc_f001,configs/lowshot/ls_biomedparseWN_frz_sc_f001.yaml,biomedparse,True,False,0.01,frz_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_sc_f005,configs/lowshot/ls_biomedparseWN_frz_sc_f005.yaml,biomedparse,True,False,0.05,frz_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_sc_f010,configs/lowshot/ls_biomedparseWN_frz_sc_f010.yaml,biomedparse,True,False,0.1,frz_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_sc_f025,configs/lowshot/ls_biomedparseWN_frz_sc_f025.yaml,biomedparse,True,False,0.25,frz_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_frz_sc_f100,configs/lowshot/ls_biomedparseWN_frz_sc_f100.yaml,biomedparse,True,False,1.0,frz_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_pt_f001,configs/lowshot/ls_biomedparseWN_ft_pt_f001.yaml,biomedparse,False,True,0.01,ft_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_pt_f005,configs/lowshot/ls_biomedparseWN_ft_pt_f005.yaml,biomedparse,False,True,0.05,ft_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_pt_f010,configs/lowshot/ls_biomedparseWN_ft_pt_f010.yaml,biomedparse,False,True,0.1,ft_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_pt_f025,configs/lowshot/ls_biomedparseWN_ft_pt_f025.yaml,biomedparse,False,True,0.25,ft_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_pt_f100,configs/lowshot/ls_biomedparseWN_ft_pt_f100.yaml,biomedparse,False,True,1.0,ft_pt,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_sc_f001,configs/lowshot/ls_biomedparseWN_ft_sc_f001.yaml,biomedparse,False,False,0.01,ft_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_sc_f005,configs/lowshot/ls_biomedparseWN_ft_sc_f005.yaml,biomedparse,False,False,0.05,ft_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_sc_f010,configs/lowshot/ls_biomedparseWN_ft_sc_f010.yaml,biomedparse,False,False,0.1,ft_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_sc_f025,configs/lowshot/ls_biomedparseWN_ft_sc_f025.yaml,biomedparse,False,False,0.25,ft_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_biomedparseWN_ft_sc_f100,configs/lowshot/ls_biomedparseWN_ft_sc_f100.yaml,biomedparse,False,False,1.0,ft_sc,native,False,W,wnarrow,fresh_stem_s0s1
ls_ctclipWN_frz_pt_f001,configs/lowshot/ls_ctclipWN_frz_pt_f001.yaml,ctclip,True,True,0.01,frz_pt,upsample,False,W,wnarrow,resampled_bottleneck
ls_ctclipWN_frz_pt_f005,configs/lowshot/ls_ctclipWN_frz_pt_f005.yaml,ctclip,True,True,0.05,frz_pt,upsample,False,W,wnarrow,resampled_bottleneck
ls_ctclipWN_frz_pt_f010,configs/lowshot/ls_ctclipWN_frz_pt_f010.yaml,ctclip,True,True,0.1,frz_pt,upsample,False,W,wnarrow,resampled_bottleneck
ls_ctclipWN_frz_pt_f025,configs/lowshot/ls_ctclipWN_frz_pt_f025.yaml,ctclip,True,True,0.25,frz_pt,upsample,False,W,wnarrow,resampled_bottleneck
ls_ctclipWN_frz_pt_f100,configs/lowshot/ls_ctclipWN_frz_pt_f100.yaml,ctclip,True,True,1.0,frz_pt,upsample,False,W,wnarrow,resampled_bottleneck
